,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
171,-291.3085619408952,-120.71723121538555,-180.1824276710709,-143.51639952331385,69.31743613275539,AF,171.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
172,-484.09814013700935,29.35324117347706,-149.60186978860253,-38.67556765247252,208.70611924712043,AF,172.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
173,-377.6879285447377,-172.58643152492448,-244.06329628580616,-199.7431866666693,83.37088732507546,AF,173.0,0.6,1.3,0.95,0.95,0.2173067468400883,PVC
174,-320.9216169655122,-165.4645061316755,-219.6507165729986,-186.21114985006267,63.17137894644936,AF,174.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
175,-341.84007367290627,-83.6964277652086,-173.68537215207775,-117.78375467738276,104.94571650964537,AF,175.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
176,-399.2783611072889,-183.1753423776091,-258.527077079763,-211.65867600355972,87.8529833724053,AF,176.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
177,-334.91851403968786,-177.36795085461867,-232.2884166801239,-198.3121122112992,64.0344570965329,AF,177.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
178,-297.61849078702016,-147.6092238699276,-199.89973894248573,-167.64460374639646,60.958468103879966,AF,178.0,0.765,0.787,0.776,0.776,0.015556349186104,N
179,-285.94157373657856,-115.1163153453244,-174.675499087507,-137.92488492763096,69.4158499583596,AF,179.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
180,-276.89043723253667,-99.5322685703226,-161.3593039913129,-122.99892108021083,72.09472374511283,AF,180.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
181,-278.153278422926,-87.79290288753155,-154.14509311414622,-113.17722618228724,77.36002675161777,AF,181.0,0.683,1.101,0.892,0.892,0.2955706345359768,AF
182,-501.06031228784,44.96657740780488,-145.35290340301415,-26.982047014172306,221.9876253387392,AF,182.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
183,-387.8501639161043,-183.4301148600537,-254.65967769323987,-210.5025151547632,83.09432934710651,AF,183.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
184,-313.5887511608231,-175.0070915213493,-223.31724675760415,-193.4701087451297,56.31964168820813,AF,184.0,0.264,0.524,0.394,0.394,0.1838477631085023,PVC
185,-295.8157226968898,-116.89880942624568,-179.2862967639251,-140.66412836003263,72.72059244593598,AF,185.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
186,-457.60113394265954,14.766986804492555,-149.8518848192834,-47.78233861521472,192.0149936190963,AF,186.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
187,-341.1362278164487,-263.8245246189378,-290.81147751800154,-274.1764927312205,31.550814558237697,AF,187.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
188,-241.0780896556067,-172.60934111202374,-217.2393760410856,-232.0950931800426,27.841340013379806,AF,188.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
189,-143.86719496284113,-113.53301300684365,-124.11921780407953,-117.62450198940294,12.32127283547606,AF,189.0,0.7,0.7,0.7,0.7,0.0,AF
190,-178.4180960264922,-42.93903692745562,-90.175157610337,-60.99884721907723,55.055514576870216,AF,190.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
191,-751.1870891806433,318.30275781965247,-54.44658929094269,176.74115761304114,434.7386768497811,N,191.0,0.184,0.232,0.2053333333333333,0.2,0.0244404037064311,PVC
192,-390.2992273627858,-345.10538319375763,-374.6121963791501,-383.5996109947421,18.308660186506074,AF,192.0,0.7,0.7,0.7,0.7,0.0,AF
193,-244.917676217827,-223.4720203987141,-237.43598762608772,-242.13693353683564,8.73310992604515,AF,193.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
194,-165.00129707034176,-137.6101928041103,-147.1696914418472,-141.4097813693575,11.11700651705772,AF,194.0,0.6,0.6,0.6,0.6,0.0,AF
195,-188.114939531998,-58.81671254512288,-103.88965929453389,-76.0584849657487,52.54646746040388,AF,195.0,0.784,0.784,0.784,0.784,0.0,PVC
196,-742.6761557105142,307.9443937044661,-58.21296757464869,168.54596160931442,427.03762097686325,N,196.0,0.7,0.7,0.7,0.7,0.0,AF
197,-386.3012092704174,-348.8815658168608,-361.9884287118219,-354.2944893578533,15.349427505456353,AF,197.0,0.256,0.792,0.524,0.492,0.2287916082377148,PVC
198,-139.9496235663393,-132.8552925205087,-135.3405349321054,-133.8611146243047,2.8763105955951187,AF,198.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
199,-597.8735698114674,224.01299143290527,-62.37010235439924,113.39518949013303,333.8982670109284,N,199.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
200,-415.8042402515622,-207.30148495138985,-279.99037589215243,-234.29277966932048,84.9314323650934,AF,200.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
201,-260.66984731314864,-182.169796063388,-233.3417655159201,-250.44501630961545,31.923392023861947,AF,201.0,0.208,0.42,0.284,0.224,0.1180508365069896,PVC
202,-157.3998973438006,-109.65681615487212,-126.3261116292063,-116.43998912781532,19.35803958967792,AF,202.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
203,-623.287436575589,215.73359229011868,-76.68276745897545,105.57146979591091,341.15048374508206,N,203.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
204,-374.0102304217952,-222.90639316155972,-321.40766482539584,-353.9677484505855,61.424379867454974,AF,204.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
205,-181.92283769174543,-145.8784561127027,-169.36936880993505,-177.10160818496223,14.645635891655886,AF,205.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
206,-528.4486079316226,156.786466109518,-81.99715150915438,64.28914305257179,278.34999884213767,N,206.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
207,-376.6147455236649,-195.97194474779425,-258.93702033053614,-219.3527480117776,73.58401744806963,AF,207.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
208,-225.14114172514223,-193.7505885898882,-214.2155631803128,-220.98521213666032,12.758525640694025,AF,208.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF
209,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF,209.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
210,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF,210.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
211,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF,211.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
212,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF,212.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
213,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N,213.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
214,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF,214.0,0.7,0.7,0.7,0.7,0.0,AF
215,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF,215.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
216,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,AF,216.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
217,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF,217.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
218,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF,218.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
219,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF,219.0,0.7,0.7,0.7,0.7,0.0,AF
220,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF,220.0,0.096,0.248,0.1624,0.128,0.0702908244367641,PVC
221,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF,221.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
222,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF,222.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
223,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF,223.0,0.6,1.2,0.87,0.8500000000000001,0.1888562063228706,PVC
224,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N,224.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
225,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF,225.0,0.068,0.252,0.156,0.152,0.078655366420014,PVC
226,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF,226.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
227,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,AF,227.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
228,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF,228.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
229,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF,229.0,0.85,1.034,0.942,0.942,0.1301076477383247,AF
230,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF,230.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
231,-318.37779649648,-23.7904440842613,-126.5535474691743,-64.55269423354022,119.5508436313815,AF,231.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
232,-558.1857717071614,29.15034926473232,-175.55016867044074,-47.0950855196035,238.9070681796222,AF,232.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
233,-344.9750639499369,-193.8568933936763,-292.31807564324885,-325.3876859145958,61.4723100595159,AF,233.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
234,-148.46151418883994,-144.72572575439574,-147.17858426035988,-147.8866636530947,1.5567220333781082,AF,234.0,0.8,0.8,0.8,0.8,0.0,AF
235,-176.95416244086866,-48.495161895953466,-93.31295350012122,-65.94793656845522,52.16812255753969,AF,235.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
236,-727.2013622749545,262.381721844482,-82.48862461123998,132.02092647509633,402.3218034585671,N,236.0,0.765,1.081,0.923,0.923,0.2234457428549489,AF
237,-426.8773163364718,-262.3892909273955,-369.5666836044711,-404.95198536615686,66.85251610338919,AF,237.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
238,-200.2853886549155,-169.71723901504828,-189.64231998680685,-196.25384294294383,12.42571839185933,AF,238.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
239,-157.5653090050821,-94.1567594778117,-116.2599177237779,-102.68458018583384,25.759265565514283,AF,239.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
240,-395.9723981146012,53.84746910324046,-102.99977846863172,-7.616078597803992,182.6343405081002,AF,240.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
241,-657.9453597422686,35.944099206302006,-205.8694438914309,-54.443036221561314,282.2160339901582,N,241.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
242,-365.2859322166228,-202.03197589894768,-308.39017111597286,-344.19930914683863,66.41643233221234,AF,242.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
243,-172.32916251252897,-137.0227876152467,-160.0483893583951,-167.8309176402124,14.372628340478904,AF,243.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
244,-711.701364376671,310.19211269733995,-45.952397089306565,175.18464741574817,415.4229560360048,N,244.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
245,-431.9764562173101,-218.0221902145884,-357.4369592466465,-403.3577021010272,86.94416246603541,AF,245.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
246,-188.58447979318197,-143.5584636533714,-172.9039310924337,-182.6890358987756,18.310053628698903,AF,246.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
247,-157.23825657965438,-70.83417610488374,-100.95333697994953,-82.46101083616358,35.10131054379384,AF,247.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
248,-170.599351520073,-50.94646977144409,-92.66220857269936,-66.98807775951346,48.61482208074436,AF,248.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
249,-804.6385557020774,337.37450153511867,-60.61789318724114,187.1000137530027,464.31346003499766,N,249.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
250,-453.2827386303415,-300.7193577651728,-400.1589643996738,-432.6529770714845,61.97760743969579,AF,250.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
251,-231.87402076381824,-170.13429758800885,-210.3825931851308,-223.6581261974177,25.089115338771173,AF,251.0,0.7,0.7,0.7,0.7,0.0,AF
252,-463.9812365031082,58.74173678679527,-123.4514646912047,-12.749335081902366,212.2305042964944,AF,252.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
253,-653.2425987439368,242.7556148179873,-69.51138121401439,124.00665853647467,364.2040820911346,N,253.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
254,-365.9611769800216,-257.8808716634599,-328.33034623288324,-351.35442019064027,43.90694679386652,AF,254.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
255,-187.92308957902688,-175.9513760165829,-183.76592692901417,-186.3602596700551,4.868882676822193,AF,255.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF
256,-467.8264520697544,76.36864034218752,-113.28662725756443,2.328548242160595,220.99299115170083,AF,256.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
257,-477.7241302536463,-99.50275163719024,-231.3263279645748,-147.82986188223353,153.93339014361868,AF,257.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
258,-306.92385007506283,-162.01605763042187,-256.44382106534334,-287.88903536046814,58.91665454711272,AF,258.0,0.7,1.6,1.075,1.0,0.3284161123592186,PVC
259,-190.87534928271128,-98.80647219256224,-130.97665768488142,-112.0662218208098,37.30806395258504,AF,259.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
260,-569.9357131404705,134.60206110774516,-110.9330827308984,42.570522834428665,286.51835854760503,N,260.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
261,-337.8177736941487,-191.98728331128655,-286.9901046099695,-318.71540146517515,59.299292560391,AF,261.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
262,-407.7286455827065,-5.393123693944119,-145.61996629492916,-60.51691443684506,163.34377898150453,AF,262.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
263,-250.38371369850253,-216.2302082733437,-238.5275201662033,-244.8241520090382,13.794829945610742,AF,263.0,0.092,0.432,0.212,0.112,0.1907878402833891,PVC
264,-269.6338478282061,-102.31725905125386,-160.6517219240825,-124.4365449534384,68.01349103632259,AF,264.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
265,-284.6322666611695,-74.2468220443567,-147.57849406416526,-102.221562025015,85.50546874671895,AF,265.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
266,-613.3100717530856,143.92093786485114,-119.97829216490852,43.5115879950875,307.7939975437138,N,266.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
267,-342.148121686272,-305.5327040082624,-318.3135889616227,-310.39294047131915,14.876486256223302,AF,267.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
268,-243.3178725169482,-206.55234940855087,-219.3784008360182,-211.47972361372933,14.937425881414352,AF,268.0,0.5,0.7,0.6,0.6,0.1414213562373094,AF
269,-389.94005304177455,8.322473320101606,-130.46617845291712,-44.27574223899429,161.90709032728398,AF,269.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
270,-273.76311700434087,-153.20616867654948,-195.21663193395588,-169.41346945166595,48.97994184685029,AF,270.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
271,-351.73383577981065,-52.899640007727726,-157.03804389100037,-93.16812964142878,121.3975516261122,AF,271.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
272,-264.8555727097394,-162.58554684811864,-198.2239333780269,-176.61801851037117,41.51806399005223,AF,272.0,0.7,0.7,0.7,0.7,0.0,AF
273,-325.2476585826301,-84.63381027217417,-168.52550564374238,-117.22107519080107,97.7221982444082,AF,273.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
274,-299.0994064349987,-151.52205120196683,-202.9918628990389,-170.52847006226705,60.039907546342526,AF,274.0,0.072,0.224,0.1169999999999999,0.086,0.0721017799133049,PVC
275,-323.0474367303613,-80.96820123434857,-165.37143905259268,-113.81769296568189,98.31174067737064,AF,275.0,0.6,0.6,0.6,0.6,0.0,AF
276,-361.2358265042213,-92.73015856978247,-186.30816250494144,-127.49960306713024,109.22761683310756,AF,276.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
277,-281.47537239047944,-150.1633381574478,-195.9248346714632,-167.4438361518396,53.38843685852416,AF,277.0,0.8,0.8,0.8,0.8,0.0,AF
278,-197.6230120740802,-150.23520302046387,-166.76392407529468,-156.8980695861689,19.22025455458032,AF,278.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
279,-288.77792879042624,-37.07516854028503,-124.85343391982016,-70.90364393934776,102.25622131908536,AF,279.0,0.8,0.8,0.8,0.8,0.0,AF
280,-485.2623565197696,21.39982865415661,-155.1832058079058,-44.68150189795987,206.05787814710536,AF,280.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
281,-299.3072943599116,-214.56896885747005,-244.11413155015487,-225.81317150604528,34.44325827479658,AF,281.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
282,-274.2659554097422,-139.53584090224024,-186.50664083582367,-157.53172702865126,54.74865809606791,AF,282.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
283,-282.7481787625802,-94.38325379769972,-160.03705583296602,-119.33708146991076,76.56549103447824,AF,283.0,0.9,1.4,1.1125,1.1,0.1885091888628092,PVC
284,-293.19681142103667,-88.87522597642554,-160.09529846145398,-115.9346080968122,83.05162584878109,AF,284.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
285,-282.5639179811309,-98.16187723384228,-162.4354671052379,-122.64912679984164,74.94914673931342,AF,285.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
286,-317.61057109726664,-72.55730520052363,-158.0138614250058,-105.83518547249264,99.51678415402743,AF,286.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
287,-312.0437338857648,-125.4011475819038,-190.5245360455397,-149.4596877212636,75.97057350648257,AF,287.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
288,-241.9823034914148,-154.7243777478916,-185.1552595487956,-166.01301479596054,35.497075534491174,AF,288.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
289,-196.8346299334665,-115.26976331129944,-143.70459532569558,-126.36434309783743,33.12453649584465,AF,289.0,0.208,0.548,0.378,0.378,0.2404163056034262,PVC
290,-254.4212749303146,-41.66951182596613,-115.82464153851508,-69.87006157940354,86.4760682916181,AF,290.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
291,-393.03337767719927,-16.27706127098082,-147.6918316980912,-67.48198597323385,152.99547285475902,AF,291.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
292,-601.9640861847653,-28.65973734348716,-228.4759605103895,-102.8220393114998,233.2255136227092,AF,292.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
293,-332.8287904059595,-277.9015499860046,-313.7232642844494,-325.84172659587966,22.3641543509448,AF,293.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
294,-273.66480510454176,-144.92344923753814,-189.8210982121502,-162.38869037308734,52.28415744182088,AF,294.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
295,-245.92588308315572,-149.68367625262502,-183.2282786325009,-162.52660928255585,39.10512297829355,AF,295.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
296,-248.3072746742816,-94.99253342749157,-148.41960203725822,-115.24114605822392,62.32602755141929,AF,296.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
297,-365.7902694117204,-57.2518731829974,-164.7642985471864,-98.50175819936692,125.37399988153156,AF,297.0,0.296,0.488,0.392,0.392,0.1357645019878171,PVC
298,-262.5763141959967,-154.6382787494807,-192.25514813061773,-169.17721964577146,43.85031749518739,AF,298.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
299,-470.091867005636,27.27712376413828,-146.0304349923079,-39.51540503988669,202.0738074964221,AF,299.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
300,-261.77290667925087,-256.15326184110734,-258.1376577281218,-257.0024376594245,2.295303900874756,AF,300.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
301,-253.5630961075136,-125.95163962729488,-170.4325950624205,-142.66018130277297,51.89205657873593,AF,301.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
302,-240.64311321605624,-96.1779898970142,-146.53873185769385,-115.48217253756974,58.704375607239406,AF,302.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
